UIK,voters,voted mobile,voted stationary,Turnout,Video
2491,1414,23,401,0.2998585572843,1
2492,1922,14,534,0.285119667013528,1
2493,1624,12,423,0.267857142857143,1
2494,1248,7,354,0.289262820512821,0
2495,2069,28,624,0.315128081198647,1
2496,2024,8,600,0.300395256916996,1
2497,1872,10,541,0.294337606837607,1
2498,2016,13,565,0.286706349206349,1
2499,1564,10,355,0.233375959079284,1
2500,1432,15,382,0.277234636871508,1
2501,1612,29,300,0.20409429280397,1
2502,1435,33,243,0.192334494773519,1
2503,1436,11,285,0.206128133704735,1
2504,1352,5,248,0.187130177514793,0
2505,1506,6,464,0.312084993359894,1
2506,1330,13,555,0.427067669172932,0
2507,1238,16,233,0.201130856219709,0
2508,1631,18,340,0.219497240956468,1
2509,1410,31,428,0.325531914893617,0
2510,1337,11,392,0.301421091997008,0
2511,1538,18,348,0.237971391417425,1
2512,1490,34,344,0.253691275167785,1
2513,1596,22,414,0.273182957393484,0
2514,1215,30,349,0.311934156378601,0
2515,1331,11,258,0.202103681442524,1
2516,1160,18,209,0.195689655172414,0
2517,1569,18,357,0.239005736137667,1
2518,1878,27,348,0.199680511182109,1
2519,1817,38,298,0.184920198128784,1
2520,2179,21,415,0.200091785222579,1
2521,2242,71,380,0.201159678858162,1
2522,689,47,217,0.383164005805515,0
2523,1533,31,309,0.221787345075016,1
2524,1024,58,353,0.4013671875,0
2525,1540,56,436,0.319480519480519,1
2526,1075,31,446,0.443720930232558,0
2527,1247,43,465,0.407377706495589,0
2528,1506,12,294,0.203187250996016,1
2529,1341,31,576,0.452647278150634,1
2530,1331,4,346,0.262960180315552,1
2531,1079,14,431,0.41241890639481,0
2532,272,1,61,0.227941176470588,0
2533,1245,2,374,0.302008032128514,0
2534,333,3,83,0.258258258258258,0
2535,1270,40,293,0.262204724409449,0
2536,921,23,218,0.261672095548317,0
2537,1538,13,357,0.240572171651495,1
2538,1551,15,331,0.223081882656351,1
2539,1614,5,408,0.255885997521685,1
2540,1315,3,323,0.247908745247148,1
2541,1621,5,398,0.248611967921036,1
2542,1303,8,285,0.224865694551036,0
2543,1778,47,339,0.217097862767154,1
2544,1070,55,372,0.399065420560748,0
2545,1301,9,276,0.219062259800154,0
2546,1863,9,392,0.215244229736983,1
2547,936,3,293,0.316239316239316,0
2548,2404,4,1186,0.495008319467554,0
2549,2691,0,838,0.31140839836492,0
4031,1867,4,401,0.216925549009106,1
4032,1130,2,329,0.292920353982301,0
4033,1416,19,296,0.222457627118644,1
4034,1211,3,276,0.230388109000826,0
4035,983,28,318,0.351983723296033,0
4036,1340,35,456,0.366417910447761,0
4234,378,122,238,0.952380952380952,0
2550,1625,3,341,0.211692307692308,1
2551,1281,3,269,0.212334113973458,0
2552,1954,16,365,0.194984646878199,1
2553,1881,16,419,0.231259968102073,1
2554,1077,10,296,0.284122562674095,0
2555,1312,6,373,0.288871951219512,0
2556,1002,6,253,0.258483033932136,0
2557,1808,15,401,0.230088495575221,1
2558,1052,18,271,0.274714828897338,0
2559,1243,48,221,0.216411906677393,0
2560,690,9,151,0.231884057971014,0
2561,850,45,174,0.257647058823529,0
2562,1395,38,391,0.30752688172043,0
2563,970,55,330,0.396907216494845,0
2564,340,15,118,0.391176470588235,0
2565,477,35,145,0.377358490566038,0
2566,537,23,171,0.361266294227188,0
2567,1092,16,317,0.304945054945055,0
2568,921,12,285,0.322475570032573,0
2569,1084,7,254,0.240774907749077,0
2570,1654,2,400,0.243047158403869,1
2571,1077,14,488,0.4661095636026,0
2572,1595,29,760,0.494670846394984,1
2573,2162,30,846,0.40518038852914,0
2574,1267,9,535,0.429360694554065,0
2575,1428,12,362,0.261904761904762,1
2576,1923,37,425,0.240249609984399,0
2577,1071,22,352,0.349206349206349,0
2578,791,41,171,0.268015170670038,0
2579,1678,10,262,0.162097735399285,0
2580,1511,20,552,0.378557246856386,0
2581,887,37,187,0.252536640360767,0
2582,1700,23,438,0.271176470588235,1
2583,641,40,105,0.226209048361934,0
2584,393,36,149,0.470737913486005,0
2585,1484,40,682,0.486522911051213,0
2586,658,46,195,0.366261398176292,0
2587,1718,67,528,0.346332945285215,1
2588,489,9,279,0.588957055214724,0
2589,1209,53,350,0.333333333333333,1
2590,1648,28,478,0.307038834951456,1
2591,1486,22,294,0.212651413189771,1
2592,1487,26,337,0.244115669132482,0
2593,1705,31,411,0.259237536656891,1
2594,968,8,213,0.228305785123967,0
2595,1462,51,334,0.263337893296854,1
2596,371,22,154,0.474393530997305,0
2597,1285,24,322,0.269260700389105,0
2598,1764,23,401,0.240362811791383,0
2599,784,54,275,0.419642857142857,0
2600,582,24,148,0.29553264604811,0
2601,1719,15,393,0.237347294938918,1
2602,1312,14,274,0.219512195121951,1
2603,1753,26,388,0.236166571591557,1
2604,1364,11,368,0.277859237536657,0
2605,257,5,61,0.256809338521401,0
2606,295,22,64,0.291525423728814,0
2607,1034,37,327,0.352030947775629,0
2608,1294,13,404,0.32225656877898,0
2609,1801,61,591,0.362021099389228,1
2610,1422,9,766,0.545007032348805,1
2611,1261,14,586,0.475812846946868,1
2612,979,49,333,0.390194075587334,0
2613,777,51,294,0.444015444015444,0
2614,676,10,192,0.298816568047337,0
2615,1950,11,400,0.210769230769231,1
2616,1971,21,321,0.17351598173516,1
2617,1702,15,365,0.223266745005875,0
2618,553,7,125,0.23869801084991,0
2619,465,47,153,0.43010752688172,0
2620,835,47,244,0.348502994011976,0
2621,1090,38,289,0.3,1
2622,992,66,299,0.367943548387097,0
2623,1329,42,578,0.466516177577126,0
2624,1746,25,323,0.199312714776632,1
2625,1294,9,601,0.471406491499227,0
2626,2144,14,953,0.451026119402985,0
2627,815,33,338,0.45521472392638,0
2628,1296,22,330,0.271604938271605,0
2629,2291,28,454,0.210388476647752,1
2630,1233,42,255,0.240875912408759,0
2631,1432,196,321,0.361033519553073,1
2632,1295,38,554,0.457142857142857,0
2633,1967,26,448,0.240976105744789,0
2634,1744,20,280,0.172018348623853,0
2635,995,33,288,0.322613065326633,0
1740,619,15,383,0.64297253634895,0
2636,1401,65,664,0.5203426124197,1
2637,1534,71,809,0.573663624511082,1
2638,1603,138,760,0.560199625701809,1
2639,1759,92,811,0.51335986355884,1
2640,1494,35,735,0.515394912985274,1
2641,1531,47,758,0.525800130633573,1
2642,1665,8,905,0.548348348348348,1
2643,1703,18,922,0.551967116852613,1
2644,1397,85,726,0.580529706513959,1
2645,1696,81,854,0.551297169811321,1
2646,1692,49,804,0.504137115839243,1
2647,1567,54,761,0.520102105934907,1
2648,1849,10,1087,0.593293672255273,1
2649,1445,70,771,0.582006920415225,1
2650,1355,81,830,0.672324723247232,1
2651,1505,89,692,0.518936877076412,1
2652,1548,59,809,0.560723514211886,1
2653,1470,30,794,0.560544217687075,1
2654,1657,55,864,0.554616777308389,1
2655,1343,82,724,0.600148920327625,1
2656,1554,13,792,0.518018018018018,1
2657,1534,53,755,0.526727509778357,1
2658,1552,82,833,0.589561855670103,1
2659,1457,93,841,0.641043239533288,1
2660,1573,20,850,0.553083280356008,1
2661,1559,66,918,0.631173829377806,1
2662,1562,65,833,0.574903969270166,1
2663,1631,62,851,0.559779276517474,1
2664,1570,37,842,0.559872611464968,1
2665,1419,60,775,0.588442565186751,1
2666,1491,10,885,0.600268276324614,1
2667,1539,52,828,0.571799870045484,1
2668,1810,107,907,0.560220994475138,1
2669,1313,56,659,0.544554455445545,1
2670,1612,65,805,0.53970223325062,1
2671,1313,30,753,0.596344249809596,1
2672,1259,42,634,0.53693407466243,1
2673,1282,51,722,0.602964118564743,1
2674,1169,31,597,0.53721129170231,1
2675,1215,6,662,0.549794238683128,1
3648,1186,57,574,0.532040472175379,1
3649,1292,40,778,0.63312693498452,1
3650,903,41,467,0.562569213732004,0
3651,1344,43,721,0.568452380952381,0
3652,1196,42,640,0.570234113712375,0
2676,2208,21,1359,0.625,1
2677,1976,51,1190,0.628036437246964,1
2678,1731,39,1083,0.648180242634315,1
2679,1758,31,1116,0.652445961319681,1
2680,2160,37,1442,0.684722222222222,1
2681,2144,32,1320,0.630597014925373,1
2682,2205,33,1370,0.636281179138322,1
2683,2381,37,1366,0.589248215035699,1
2684,1674,35,649,0.408602150537634,1
2685,2428,19,1005,0.42174629324547,1
2686,2070,10,773,0.378260869565217,1
2687,1112,88,417,0.454136690647482,1
2688,1881,192,689,0.468367889420521,1
2689,1709,122,688,0.473961380924517,1
2690,569,14,181,0.342706502636204,0
2691,2488,64,659,0.290594855305466,1
2692,2728,7,620,0.229838709677419,1
2693,1473,3,334,0.228784792939579,1
2694,2870,7,812,0.285365853658537,1
2695,2289,26,703,0.318479685452163,1
2696,1587,5,399,0.254568367989918,1
2697,1837,10,489,0.271638541099619,0
2698,1201,16,431,0.372189841798501,0
2699,1271,56,395,0.354838709677419,0
2700,453,34,149,0.403973509933775,0
2701,679,28,244,0.400589101620029,0
2702,723,50,274,0.448132780082988,0
2703,295,94,153,0.83728813559322,0
2704,1295,69,420,0.377606177606178,1
2705,833,111,302,0.495798319327731,0
2706,436,39,144,0.419724770642202,0
2707,1174,119,310,0.36541737649063,0
2708,1032,76,445,0.50484496124031,0
2709,1411,66,313,0.268603827072998,1
2710,1043,21,286,0.294343240651965,1
2711,377,71,156,0.602122015915119,0
2712,1201,16,430,0.371357202331391,0
2713,2676,56,876,0.348281016442451,0
2714,820,21,205,0.275609756097561,0
2715,859,33,370,0.469150174621653,0
2716,1375,26,419,0.323636363636364,0
2717,1219,60,422,0.395406070549631,1
2718,911,43,233,0.302963776070252,0
2719,695,43,244,0.41294964028777,0
2720,1376,163,328,0.356831395348837,0
2721,1533,26,501,0.343770384866275,1
2722,1331,122,398,0.39068369646882,1
2723,1372,110,411,0.379737609329446,1
2724,1365,15,881,0.656410256410256,0
2725,1467,22,1118,0.777096114519427,1
2726,1136,24,422,0.392605633802817,1
2727,1229,84,922,0.818551668022783,0
2728,1386,414,513,0.668831168831169,1
2729,1224,239,766,0.821078431372549,1
2730,857,10,214,0.261376896149358,1
2731,1379,7,841,0.614938361131255,0
2732,1182,6,554,0.473773265651438,0
2733,1203,88,667,0.627597672485453,0
2734,1470,83,954,0.705442176870748,1
2735,1348,121,908,0.763353115727003,1
2736,1310,215,865,0.824427480916031,1
2737,1405,0,384,0.273309608540925,0
2738,1404,4,399,0.287037037037037,0
2739,1481,60,886,0.638757596218771,0
2740,1509,2,847,0.562624254473161,0
2741,1462,3,821,0.563611491108071,0
2742,1488,27,1231,0.845430107526882,0
2743,1462,30,963,0.679206566347469,0
2744,629,0,427,0.678855325914149,0
2745,664,13,154,0.251506024096386,0
2746,1564,257,842,0.702685421994885,1
2747,983,398,283,0.692777212614446,1
2748,1427,3,302,0.213735108619481,0
2749,1390,3,309,0.224460431654676,0
2750,1383,8,283,0.210412147505423,0
2751,1311,4,237,0.183829138062548,0
2752,1333,18,245,0.197299324831208,0
2753,1210,47,788,0.690082644628099,0
2754,942,1,172,0.183651804670913,0
2755,577,14,360,0.648180242634315,0
2756,1241,13,303,0.254633360193392,0
2757,1183,5,323,0.277261200338123,0
2758,1365,140,966,0.81025641025641,1
2759,1486,103,301,0.271870794078062,1
2760,1481,345,563,0.613099257258609,1
2761,1504,208,697,0.601728723404255,1
2762,1139,139,804,0.827919227392449,1
2763,458,8,328,0.733624454148472,0
2764,1585,641,480,0.707255520504732,1
2765,1246,502,383,0.710272873194221,1
2766,1413,120,255,0.265392781316348,1
2767,1431,7,361,0.257162823200559,1
2768,1103,102,920,0.926563916591115,0
2769,1297,68,547,0.474171164225135,0
2770,1092,18,250,0.245421245421245,0
2771,1597,216,800,0.636192861615529,1
2772,1325,161,464,0.471698113207547,1
2773,1383,141,553,0.501807664497469,0
2774,1424,150,402,0.387640449438202,1
2775,1550,159,500,0.425161290322581,1
2776,1331,80,288,0.276483846731781,1
2777,1303,2,706,0.54336147352264,1
2778,1197,7,1013,0.852130325814536,0
2779,1498,22,494,0.344459279038718,1
2780,1629,217,1212,0.877225291589932,0
2781,1215,1,912,0.751440329218107,0
2782,1355,3,989,0.73210332103321,0
2783,1344,16,986,0.745535714285714,0
2784,1264,4,917,0.728639240506329,0
2785,1273,3,932,0.734485467399843,0
2786,1412,4,1051,0.747167138810198,0
2787,1133,18,905,0.814651368049426,1
2788,1421,140,996,0.799437016185785,1
2789,1169,29,921,0.812660393498717,1
2790,1391,208,975,0.850467289719626,1
2791,1389,172,948,0.806335493160547,1
2792,916,111,650,0.830786026200873,0
2793,1323,2,1080,0.817838246409675,1
2794,1222,116,923,0.850245499181669,1
2795,1137,45,982,0.90325417766051,0
2796,1414,84,1201,0.908769448373409,0
2797,988,15,973,1,0
2798,1669,43,1393,0.860395446375075,1
2799,385,90,295,1,0
2800,141,15,125,0.99290780141844,0
2801,764,59,643,0.918848167539267,0
2802,1440,20,1092,0.772222222222222,1
2803,1123,5,1080,0.966162065894924,0
2804,1582,80,502,0.367888748419722,1
2805,784,46,700,0.951530612244898,0
2806,1401,38,1232,0.906495360456817,1
2807,1077,56,932,0.91736304549675,0
2808,1475,23,1360,0.937627118644068,1
2809,1354,60,1247,0.965288035450517,0
2810,1368,24,1228,0.915204678362573,1
2811,1411,0,439,0.311126860382707,0
2812,533,6,365,0.696060037523452,0
2813,1261,1,327,0.260111022997621,0
2814,1146,2,287,0.2521815008726,0
2815,1276,4,476,0.376175548589342,0
2816,1027,13,528,0.526777020447907,0
2817,1034,6,706,0.688588007736944,0
2818,1424,6,570,0.404494382022472,0
2819,1328,13,682,0.523343373493976,0
2820,1424,14,440,0.318820224719101,0
2821,1375,15,462,0.346909090909091,0
2822,1396,11,586,0.427650429799427,0
2823,1340,25,555,0.432835820895522,0
2824,71,4,24,0.394366197183099,0
2825,1434,119,879,0.695955369595537,1
2826,1052,133,597,0.693916349809886,1
2827,446,1,311,0.699551569506726,0
2828,1078,11,770,0.724489795918367,0
2829,1524,2,566,0.372703412073491,0
2830,855,24,425,0.525146198830409,0
2831,856,56,224,0.327102803738318,0
2832,466,11,229,0.515021459227468,0
2833,263,6,69,0.285171102661597,0
2834,1537,151,798,0.6174365647365,1
2835,1513,108,931,0.686715135492399,1
2836,726,19,490,0.701101928374656,0
2837,716,41,531,0.798882681564246,0
2838,1412,234,606,0.594900849858357,0
2839,1296,14,446,0.354938271604938,1
2840,1093,27,719,0.68252516010979,0
2841,601,39,223,0.435940099833611,0
2842,535,51,216,0.499065420560748,0
2843,664,79,391,0.707831325301205,0
2844,733,185,300,0.661664392905866,0
2845,780,42,292,0.428205128205128,0
4037,1325,138,562,0.528301886792453,0
4038,1482,5,891,0.604588394062078,0
4039,1180,8,823,0.704237288135593,0
4040,1425,270,860,0.792982456140351,1
4041,1292,397,569,0.747678018575851,1
4042,1352,195,974,0.864644970414201,1
4043,974,3,251,0.260780287474333,0
4044,1326,123,1094,0.917797888386124,0
4045,1636,2,488,0.299511002444988,0
4046,1506,21,1014,0.687250996015936,0
4047,1020,150,458,0.596078431372549,0
4048,1479,3,273,0.186612576064909,0
4049,1250,0,268,0.2144,0
4050,981,93,585,0.691131498470948,0
4051,1280,15,309,0.253125,0
4052,1430,82,483,0.395104895104895,1
4053,1390,302,438,0.532374100719424,1
4054,1385,127,756,0.637545126353791,1
4055,1428,216,812,0.719887955182073,1
4056,1402,160,834,0.708987161198288,0
4057,1255,0,915,0.729083665338645,0
4058,1219,14,238,0.206726825266612,0
4059,1242,6,1101,0.891304347826087,0
4060,1168,5,829,0.714041095890411,0
4061,1228,4,886,0.724755700325733,0
4062,1174,105,870,0.830494037478705,0
4063,822,8,754,0.927007299270073,0
4064,1274,10,1155,0.914442700156986,0
4065,1219,0,394,0.323215750615258,0
4066,1237,2,304,0.247372675828618,0
4067,1350,3,514,0.382962962962963,0
4068,1126,31,706,0.654529307282416,0
4069,1142,203,532,0.643607705779334,0
4231,847,225,583,0.953955135773318,0
4232,132,6,125,0.992424242424242,0
4233,135,0,135,1,0
4244,139,0,129,0.928057553956835,0
4245,105,0,97,0.923809523809524,0
4252,960,5,182,0.194791666666667,0
2846,1419,46,452,0.350951374207188,1
2847,1280,46,520,0.4421875,1
2848,1278,24,480,0.394366197183099,0
2849,762,25,359,0.503937007874016,0
2850,478,42,176,0.456066945606695,0
2851,1041,17,425,0.424591738712776,0
2852,320,27,172,0.621875,0
2853,910,92,373,0.510989010989011,0
2855,271,36,94,0.47970479704797,0
2856,1069,32,795,0.773620205799813,0
2858,272,17,130,0.540441176470588,0
2860,835,58,325,0.458682634730539,0
2861,627,84,298,0.609250398724083,0
2862,597,24,317,0.571189279731993,0
2863,827,71,325,0.478839177750907,0
2865,689,37,319,0.516690856313498,0
2866,775,38,464,0.647741935483871,0
2867,698,38,404,0.63323782234957,0
2868,1321,22,760,0.591975775927328,1
2869,700,76,286,0.517142857142857,0
4070,1198,23,444,0.389816360601002,0
2928,662,17,228,0.370090634441088,0
2929,351,15,104,0.339031339031339,0
2930,345,6,151,0.455072463768116,0
2931,937,23,278,0.321237993596585,0
2932,1359,36,515,0.405445180279617,1
2933,441,33,103,0.308390022675737,0
2935,356,15,131,0.410112359550562,0
2936,849,56,335,0.460541813898704,0
2937,654,59,234,0.448012232415902,0
2938,728,1,305,0.42032967032967,0
2939,691,17,198,0.311143270622287,0
2940,811,33,258,0.35881627620222,0
2941,523,2,322,0.619502868068834,0
2942,853,12,295,0.359906213364596,0
2943,3000,35,806,0.280333333333333,0
2944,957,14,268,0.294670846394984,0
2945,256,5,86,0.35546875,0
2946,513,7,136,0.278752436647173,0
2947,216,4,74,0.361111111111111,0
2948,538,14,88,0.189591078066914,0
2949,650,8,218,0.347692307692308,0
2950,2796,15,1018,0.369456366237482,1
2951,2381,11,799,0.340193196136077,1
2952,1126,30,476,0.449378330373002,0
2953,256,5,101,0.4140625,0
2954,126,16,54,0.555555555555556,0
2955,1042,27,341,0.353166986564299,1
2956,1288,33,516,0.426242236024845,1
2958,1117,29,344,0.333930170098478,0
2959,156,9,93,0.653846153846154,0
2960,1905,11,489,0.26246719160105,1
2961,2372,7,630,0.268549747048904,0
2962,1696,7,500,0.298938679245283,1
2963,1620,14,455,0.289506172839506,1
2870,1200,33,255,0.24,1
2871,1412,57,444,0.354815864022663,1
2872,1231,88,420,0.412672623883022,0
2873,1078,27,550,0.535250463821892,0
2874,1946,31,537,0.291880781089414,1
2875,1589,12,414,0.268093140339836,1
2876,1373,72,370,0.321922796795339,1
2877,1166,32,430,0.39622641509434,0
2878,1703,37,745,0.459189665296536,1
2879,1982,18,571,0.297174571140262,1
2880,1019,18,341,0.352306182531894,1
2881,1478,43,748,0.535182679296346,1
2882,839,50,157,0.246722288438617,0
2883,1278,12,794,0.630672926447574,1
2884,980,8,240,0.253061224489796,1
2885,1454,35,833,0.59697386519945,1
2886,1394,18,340,0.256814921090387,1
2887,1512,7,339,0.228835978835979,1
2888,1709,128,721,0.496781743709772,1
2889,859,9,456,0.541327124563446,0
2890,1540,37,361,0.258441558441558,1
2891,1030,125,178,0.294174757281553,1
2892,1891,117,809,0.489687995769434,1
2893,1206,49,529,0.479270315091211,1
2894,1494,3,606,0.407630522088353,1
2895,1417,1,692,0.489061397318278,0
2896,1547,3,506,0.329023917259211,1
2897,1684,7,908,0.543349168646081,0
2898,1769,14,643,0.371396269078575,1
2899,1080,13,325,0.312962962962963,0
2900,1258,3,686,0.547694753577107,1
2901,1941,6,574,0.29881504379186,1
2902,1464,25,426,0.308060109289617,1
2903,1604,41,649,0.430174563591022,1
2904,1513,29,628,0.434236615994712,1
2905,542,7,535,1,1
2906,1313,10,734,0.566641279512567,1
2907,1411,12,441,0.321048901488306,1
2908,1241,5,773,0.626913779210314,0
2909,1615,9,554,0.348606811145511,1
2910,1066,16,659,0.633208255159475,0
2911,1443,19,699,0.497574497574498,1
2912,1442,9,387,0.274618585298197,1
2913,1011,8,240,0.245301681503462,0
2914,1432,5,348,0.246508379888268,1
2915,1312,23,395,0.31859756097561,1
2916,1357,12,556,0.418570375829035,1
2917,2166,10,646,0.30286241920591,1
2918,1614,7,419,0.263940520446097,1
2919,1370,5,418,0.308759124087591,1
2920,1637,5,394,0.243738546120953,1
2921,1482,30,802,0.56140350877193,1
2922,1617,41,946,0.61038961038961,1
2923,1509,5,865,0.576540755467197,1
2924,1483,24,694,0.484153742414026,1
2925,1701,4,1314,0.774838330393886,0
2926,214,0,202,0.94392523364486,0
2927,201,0,198,0.985074626865672,0
3927,50,0,50,1,0
4071,1094,47,346,0.359232175502742,1
4072,1226,52,310,0.295269168026101,0
4073,1077,19,433,0.419684308263695,1
4074,1010,5,253,0.255445544554455,0
4075,1459,9,330,0.232350925291295,1
4076,1110,12,428,0.396396396396396,1
4077,1039,26,642,0.642925890279115,0
4078,1220,38,414,0.370491803278689,1
4079,1073,3,275,0.259086672879776,0
4080,1101,11,330,0.309718437783833,0
4081,887,20,361,0.429537767756483,0
4082,1337,14,651,0.49738219895288,1
4083,982,25,682,0.719959266802444,0
4084,1413,24,572,0.421797593772116,1
4085,1523,20,614,0.416283650689429,1
4086,1163,7,450,0.392949269131556,0
4087,1405,4,386,0.277580071174377,1
4088,1378,6,466,0.342525399129173,0
4089,1094,24,248,0.248628884826325,0
4090,1404,23,410,0.308404558404558,1
2966,1453,37,329,0.251892635925671,0
2967,1847,12,459,0.255008121277748,0
2968,1228,13,273,0.232899022801303,0
2969,1273,12,231,0.190887666928515,0
2970,2068,18,367,0.186170212765957,0
2971,1324,4,249,0.191087613293051,0
2972,1888,18,574,0.313559322033898,1
2973,675,3,217,0.325925925925926,0
2974,1878,8,623,0.335995740149095,1
2975,1906,15,578,0.31112277019937,1
2976,1627,103,310,0.253841425937308,1
2977,1755,135,339,0.27008547008547,1
2978,1451,142,384,0.362508614748449,1
2979,627,63,178,0.384370015948963,0
2980,1622,8,391,0.245992601726264,1
2981,1660,7,444,0.271686746987952,1
2982,1327,6,282,0.217030896759608,0
2983,1134,14,275,0.254850088183422,0
2984,1097,76,218,0.268003646308113,0
2985,1064,2,284,0.268796992481203,0
2986,1014,9,258,0.263313609467456,0
2987,1085,22,338,0.331797235023041,0
2988,1552,4,407,0.264819587628866,1
2989,1149,5,326,0.288076588337685,0
2990,990,0,182,0.183838383838384,0
2991,940,6,273,0.296808510638298,0
2992,976,2,344,0.354508196721311,0
2993,1492,6,360,0.245308310991957,0
2994,1801,5,467,0.262076624097723,0
2995,1293,12,274,0.221191028615623,1
2996,1123,10,260,0.240427426536064,1
2997,775,11,161,0.221935483870968,0
2998,1051,9,251,0.247383444338725,0
2999,1553,213,354,0.365099806825499,1
3000,1301,6,359,0.280553420445811,0
3001,295,8,88,0.325423728813559,0
3002,419,12,92,0.248210023866348,0
3003,1637,2,1004,0.614538790470373,0
3004,1871,20,344,0.194548369855692,0
3005,1745,175,690,0.495702005730659,0
3006,1342,5,329,0.248882265275708,0
3007,1362,21,400,0.309104258443466,0
3008,754,17,220,0.314323607427056,0
3009,1335,13,575,0.440449438202247,1
3010,1115,14,415,0.3847533632287,1
3011,797,23,236,0.324968632371393,0
3012,2150,31,475,0.235348837209302,0
3013,974,83,155,0.24435318275154,0
3014,1534,29,215,0.159061277705346,0
3015,1089,17,504,0.47842056932966,0
3016,1537,25,564,0.383214053350683,0
3017,671,11,363,0.557377049180328,0
3018,1232,52,227,0.226461038961039,0
3019,900,40,298,0.375555555555556,0
3020,901,77,555,0.701442841287458,0
3021,1578,173,409,0.368821292775665,1
3022,1772,231,1076,0.737584650112867,0
3023,1675,179,268,0.266865671641791,1
3024,953,103,387,0.514165792235047,0
3025,1638,142,431,0.34981684981685,1
3026,733,56,141,0.268758526603001,0
3027,562,8,201,0.371886120996441,0
3028,429,100,188,0.671328671328671,0
3029,826,13,280,0.354721549636804,0
3030,522,5,204,0.400383141762452,0
3031,442,51,81,0.298642533936652,0
3032,1607,4,712,0.445550715619166,0
4091,964,6,352,0.371369294605809,0
4092,1214,4,287,0.239703459637562,0
4093,1239,10,268,0.224374495560936,0
4094,1887,5,295,0.158982511923688,0
4095,1577,156,406,0.356372859860495,1
4096,961,3,221,0.23309053069719,0
4097,920,5,220,0.244565217391304,1
4098,1252,82,260,0.273162939297125,0
4099,1368,1,315,0.230994152046784,1
4100,1202,2,310,0.259567387687188,0
4101,980,33,272,0.311224489795918,0
4102,877,10,345,0.40478905359179,1
4103,1021,8,337,0.337904015670911,0
4104,1115,0,219,0.196412556053812,0
4105,1228,7,313,0.260586319218241,0
4106,781,2,274,0.353393085787452,0
4107,1258,7,298,0.242448330683625,0
4108,901,8,207,0.238623751387347,0
4109,969,6,214,0.22703818369453,0
4110,1145,13,322,0.292576419213974,0
4111,1337,7,709,0.535527299925206,0
4112,1126,0,368,0.326820603907638,0
4113,1511,6,366,0.246194573130377,0
4114,972,102,473,0.59156378600823,0
4207,129,22,67,0.689922480620155,0
4208,327,0,257,0.785932721712538,0
4251,97,0,97,1,0
3033,1148,41,323,0.317073170731707,1
3034,1316,60,617,0.514437689969605,1
3035,1255,51,355,0.323505976095618,1
3036,956,59,374,0.452928870292887,1
3037,2185,16,463,0.219221967963387,1
3038,2187,6,738,0.340192043895748,1
3039,1550,30,473,0.324516129032258,1
3040,2078,21,807,0.398460057747834,1
3041,2469,52,575,0.253948967193196,1
3042,2012,27,699,0.360834990059642,1
3043,2158,14,771,0.363762743280816,1
3044,1613,1,506,0.314321140731556,0
3045,1405,9,422,0.306761565836299,1
3046,1881,23,755,0.413609782030835,1
3047,2194,17,651,0.304466727438469,0
3048,2013,51,790,0.417784401390959,1
3049,2316,87,946,0.446027633851468,1
3050,1856,9,629,0.34375,1
3051,1853,33,662,0.375067458175931,1
3052,1850,47,878,0.5,1
3053,1688,2,498,0.296208530805687,1
3054,1943,54,937,0.510036026762738,1
3055,2401,11,756,0.31945022907122,1
3056,1514,15,452,0.308454425363276,1
3057,2457,62,1180,0.505494505494505,1
3058,1692,41,640,0.402482269503546,1
3059,1848,5,546,0.298160173160173,1
3060,1997,16,732,0.374561842764146,1
3061,1011,157,544,0.693372898120673,0
3062,1052,36,542,0.549429657794677,1
3063,1032,99,492,0.572674418604651,1
3064,2328,44,1232,0.548109965635739,1
3065,1296,58,418,0.367283950617284,1
3066,2549,51,1245,0.508434680266771,0
3067,1189,61,913,0.819175777964676,0
3068,2077,138,695,0.401059220028888,1
3069,1223,195,463,0.538021259198692,1
3070,1004,158,357,0.512948207171315,1
3071,1054,148,499,0.613851992409867,1
3072,2030,334,985,0.649753694581281,1
3073,2610,211,506,0.274712643678161,0
3074,1811,68,1164,0.680287134180011,1
3075,1216,229,635,0.710526315789474,0
3076,1282,116,331,0.348673946957878,1
3077,922,26,181,0.224511930585683,0
3078,1211,157,460,0.509496284062758,0
3079,665,251,215,0.700751879699248,0
3080,1939,5,766,0.397627643115008,0
3081,814,67,464,0.652334152334152,0
3082,780,82,559,0.821794871794872,0
3083,721,122,466,0.815533980582524,1
3084,1202,100,442,0.450915141430948,1
3085,783,88,347,0.555555555555556,0
3086,1654,81,614,0.420193470374849,1
3087,1607,86,633,0.447417548226509,1
3088,2056,48,781,0.403210116731518,1
3089,935,67,264,0.354010695187166,1
3090,1624,148,439,0.361453201970443,1
3091,1096,57,378,0.396897810218978,1
3092,963,30,720,0.778816199376947,0
3093,1513,87,526,0.405155320555188,1
3094,918,85,286,0.404139433551198,0
3095,2103,47,697,0.353780313837375,1
3096,1989,51,629,0.341880341880342,1
3097,1520,25,410,0.286184210526316,1
3098,1561,13,469,0.308776425368354,1
3099,1655,33,456,0.295468277945619,1
3100,1643,15,509,0.318928788800974,1
3101,1638,17,584,0.366910866910867,1
3102,1511,23,463,0.321641297154203,1
3103,213,6,87,0.436619718309859,0
3104,1525,32,608,0.419672131147541,1
3105,1368,61,488,0.401315789473684,1
3106,588,18,207,0.38265306122449,0
